Left_x,Left_y,Right_x,Right_y,time(s),Encoder
0,0,0,0,0.0026590824127197266,0.36485363135933874
0,0,0,0,0.004457950592041016,0.36485363135933874
0,0,0,0,0.1074519157409668,0.4477764083117246
0,0,0,0,0.2054293155670166,0.47543922667801375
0,0,0,0,0.3106253147125244,0.4582341052114963
0,0,0,0,0.41034793853759766,0.45660880660116665
0,0,0,0,0.5071938037872314,0.45385073435306544
0,0,0,0,0.6092536449432373,0.4898534476101398
-0.4078564515758815,-0.009507368412390058,-0.5482340572692872,-0.03774249496999117,0.7086086273193359,0.4898534476101398
-0.4078564515758815,-0.009507368412390058,-0.5482340572692872,-0.03774249496999117,0.8091528415679932,0.542929933232069
-0.4078564515758815,-0.009507368412390058,-0.5482340572692872,-0.03774249496999117,0.9060671329498291,0.6309748505234718
-0.4956667140565829,0.08411326090858195,-0.3104023354305473,-0.04966779215071976,1.0068604946136475,0.6672730543136596
-0.4956667140565829,0.08411326090858195,-0.3104023354305473,-0.04966779215071976,1.109013319015503,0.7359457877218722
-0.5397709697565568,0.06404814960176634,-0.29108972288258195,-0.05822449717957131,1.2114167213439941,0.7542508545398712
-0.5397709697565568,0.06404814960176634,-0.29108972288258195,-0.05822449717957131,1.3069703578948975,0.755991062939167
-0.5397709697565568,0.06404814960176634,-0.29108972288258195,-0.05822449717957131,1.414252758026123,0.7290670212447643
-0.5397709697565568,0.06404814960176634,-0.29108972288258195,-0.05822449717957131,1.5051746368408203,0.728623763871193
-0.3894325527460916,0.0026255026314843766,-0.48459468263680194,-0.16851751435370302,1.6047890186309814,0.7311848160624503
-0.3894325527460916,0.0026255026314843766,-0.48459468263680194,-0.16851751435370302,1.7114789485931396,0.7429887028217316
-0.3894325527460916,0.0026255026314843766,-0.48459468263680194,-0.16851751435370302,1.8093633651733398,0.7429887028217316
-0.3894325527460916,0.0026255026314843766,-0.48459468263680194,-0.16851751435370302,1.905646562576294,0.7784496522724629
-0.3894325527460916,0.0026255026314843766,-0.48459468263680194,-0.16851751435370302,2.0117733478546143,0.8144359405994415
-0.3894325527460916,0.0026255026314843766,-0.48459468263680194,-0.16851751435370302,2.1082923412323,0.8314276314616202
-0.3894325527460916,0.0026255026314843766,-0.48459468263680194,-0.16851751435370302,2.208609104156494,0.8369273366451263
-0.3285441062545362,-0.015203611239874239,-0.4653573955876565,-0.03324432597185734,2.309974193572998,0.8403256719410419
-0.3973291706921263,0.05488639653925656,-0.2713820088100405,-0.07907621228379454,2.4090096950531006,0.8325604050993919
-0.3973291706921263,0.05488639653925656,-0.2713820088100405,-0.07907621228379454,2.505296230316162,0.8362542596936225
-0.4660612629356547,0.06844553395559685,-0.3011860840716204,-0.06440075911210605,2.6099584102630615,0.8315917944669723
-0.4660612629356547,0.06844553395559685,-0.3011860840716204,-0.06440075911210605,2.7120718955993652,0.8436091046392917
-0.4660612629356547,0.06844553395559685,-0.3011860840716204,-0.06440075911210605,2.8119585514068604,0.8448896451175212
-0.4660612629356547,0.06844553395559685,-0.3011860840716204,-0.06440075911210605,2.912289619445801,0.8300814344108105
-0.4660612629356547,0.06844553395559685,-0.3011860840716204,-0.06440075911210605,3.0054514408111572,0.8207565183401108
-0.42936083669256736,0.053131883000870836,-0.40423759446013174,-0.10687646199969025,3.270057201385498,0.8204609990417957
-0.42936083669256736,0.053131883000870836,-0.40423759446013174,-0.10687646199969025,3.272580623626709,0.8204609990417957
-0.42936083669256736,0.053131883000870836,-0.40423759446013174,-0.10687646199969025,3.3045480251312256,0.8204609990417957
-0.42936083669256736,0.053131883000870836,-0.40423759446013174,-0.10687646199969025,3.405163288116455,0.837452718669176
-0.42936083669256736,0.053131883000870836,-0.40423759446013174,-0.10687646199969025,3.511716842651367,0.8561846323132515
-0.42936083669256736,0.053131883000870836,-0.40423759446013174,-0.10687646199969025,3.609149217605591,0.8753762282609938
-0.28230235765514294,0.049967737083345704,-0.323171120855268,-0.08770926309193568,3.738605260848999,0.8858010681092738
-0.28230235765514294,0.049967737083345704,-0.323171120855268,-0.08770926309193568,3.812370777130127,0.8995093550384045
-0.28230235765514294,0.049967737083345704,-0.323171120855268,-0.08770926309193568,3.9056036472320557,0.8920231537997723
-0.45355215970526275,0.07525670587979168,-0.294439419964047,-0.05832426812686688,4.0099122524261475,0.8995257512032986
-0.45355215970526275,0.07525670587979168,-0.294439419964047,-0.05832426812686688,4.105523109436035,0.8990496439695358
-0.45355215970526275,0.07525670587979168,-0.294439419964047,-0.05832426812686688,4.209947347640991,0.9068641856014727
-0.45355215970526275,0.07525670587979168,-0.294439419964047,-0.05832426812686688,4.311153411865234,0.9096222650408745
-0.45355215970526275,0.07525670587979168,-0.294439419964047,-0.05832426812686688,4.404804468154907,0.8965050310909748
-0.45355215970526275,0.07525670587979168,-0.294439419964047,-0.05832426812686688,4.507781744003296,0.8965050310909748
-0.45355215970526275,0.07525670587979168,-0.294439419964047,-0.05832426812686688,4.606688737869263,0.8767060003817081
-0.45355215970526275,0.07525670587979168,-0.294439419964047,-0.05832426812686688,4.708305597305298,0.859927704167366
-0.45355215970526275,0.07525670587979168,-0.294439419964047,-0.05832426812686688,4.804843187332153,0.8454642300188541
-0.45355215970526275,0.07525670587979168,-0.294439419964047,-0.05832426812686688,4.907806634902954,0.8458254346549511
-0.45355215970526275,0.07525670587979168,-0.294439419964047,-0.05832426812686688,5.006431818008423,0.8447090715646743
-0.45355215970526275,0.07525670587979168,-0.294439419964047,-0.05832426812686688,5.1113409996032715,0.8310007846355438
-0.3201056741537906,0.04952629030882581,-0.3161156068138809,-0.09060470633269742,5.23977255821228,0.7877417184829711
-0.4133293427597151,0.055734358270539124,-0.2608310199162361,-0.07642728917637269,5.311617851257324,0.7877417184829711
-0.4133293427597151,0.055734358270539124,-0.2608310199162361,-0.07642728917637269,5.408880710601807,0.8060796207785605
-0.4683674614876621,0.05659830248873013,-0.2840492719685755,-0.0704672535060496,5.512325048446655,0.8298844215452671
-0.5074307752790271,0.04592534850745661,-0.30139304083991103,-0.08583619029900973,5.6053667068481445,0.8298844215452671
-0.5074307752790271,0.04592534850745661,-0.30139304083991103,-0.08583619029900973,5.704890489578247,0.8538698102474211
-0.5074307752790271,0.04592534850745661,-0.30139304083991103,-0.08583619029900973,5.804830312728882,0.8597635411620139
-0.5074307752790271,0.04592534850745661,-0.30139304083991103,-0.08583619029900973,5.90576434135437,0.8428046857774256
-0.5074307752790271,0.04592534850745661,-0.30139304083991103,-0.08583619029900973,6.009722709655762,0.8397511014223098
-0.5074307752790271,0.04592534850745661,-0.30139304083991103,-0.08583619029900973,6.111590623855591,0.8397511014223098
-0.5074307752790271,0.04592534850745661,-0.30139304083991103,-0.08583619029900973,6.206722259521484,0.842180811703205
-0.5074307752790271,0.04592534850745661,-0.30139304083991103,-0.08583619029900973,6.309975862503052,0.8580233327627181
-0.5074307752790271,0.04592534850745661,-0.30139304083991103,-0.08583619029900973,6.406205415725708,0.8642618433833122
-0.5074307752790271,0.04592534850745661,-0.30139304083991103,-0.08583619029900973,6.505971431732178,0.8648364426672458
-0.3417840752688882,0.040007056791434736,-0.2732171646298846,-0.08534388005974551,6.618738889694214,0.8535907302618027
-0.3417840752688882,0.040007056791434736,-0.2732171646298846,-0.08534388005974551,6.746245622634888,0.8536563724517822
-0.3417840752688882,0.040007056791434736,-0.2732171646298846,-0.08534388005974551,6.8141984939575195,0.8475327931940555
-0.48731651584111935,0.05771325981104096,-0.2830435473082595,-0.06823333935734627,6.907508611679077,0.8447583175897597
-0.48731651584111935,0.05771325981104096,-0.2830435473082595,-0.06823333935734627,7.006998300552368,0.857974072355032
-0.48731651584111935,0.05771325981104096,-0.2830435473082595,-0.06823333935734627,7.111592054367065,0.8831743305802344
-0.48731651584111935,0.05771325981104096,-0.2830435473082595,-0.06823333935734627,7.207096815109253,0.8981959790825843
-0.48731651584111935,0.05771325981104096,-0.2830435473082595,-0.06823333935734627,7.3067626953125,0.9003466093778609
-0.48731651584111935,0.05771325981104096,-0.2830435473082595,-0.06823333935734627,7.4071619510650635,0.8946334663987159
-0.48731651584111935,0.05771325981104096,-0.2830435473082595,-0.06823333935734627,7.505073070526123,0.9042210519075393
-0.48731651584111935,0.05771325981104096,-0.2830435473082595,-0.06823333935734627,7.605497360229492,0.9469547791838646
-0.48731651584111935,0.05771325981104096,-0.2830435473082595,-0.06823333935734627,7.704818487167358,0.9529634414613246
-0.48731651584111935,0.05771325981104096,-0.2830435473082595,-0.06823333935734627,7.809576034545898,0.9470204501390456
-0.29188629829901075,0.03535699348333797,-0.3683755816499985,-0.09859263765846774,7.912546634674072,0.9378761076211929
-0.3709741609075507,0.05226747479444652,-0.2649056180914306,-0.08020898049761689,8.009618520736694,0.9297168150484562
-0.3709741609075507,0.05226747479444652,-0.2649056180914306,-0.08020898049761689,8.109483242034912,0.898442252355814
-0.45160693855863426,0.07445113853465267,-0.2958571117802574,-0.06517190116671868,8.205078363418579,0.8979168990969657
-0.45160693855863426,0.07445113853465267,-0.2958571117802574,-0.06517190116671868,8.304953336715698,0.9253826902151108
-0.5021902167498377,0.05347462829631465,-0.2985681544866262,-0.07815531657205305,8.405474424362183,0.9399446707963943
-0.5021902167498377,0.05347462829631465,-0.2985681544866262,-0.07815531657205305,8.504883766174316,0.9296511297106742
-0.5021902167498377,0.05347462829631465,-0.2985681544866262,-0.07815531657205305,8.611859798431396,0.9023166661202907
-0.4028380083288521,0.05656548232851459,-0.43047680610704336,-0.10212995611036156,8.78386402130127,0.879677503234148
-0.3080993525819918,0.041362242922883916,-0.4922122766771845,-0.10706203159714016,8.80849838256836,0.879677503234148
-0.3080993525819918,0.041362242922883916,-0.4922122766771845,-0.10706203159714016,8.905383586883545,0.8691377032577992
-0.3080993525819918,0.041362242922883916,-0.4922122766771845,-0.10706203159714016,9.004678726196289,0.8779536909997463
-0.3080993525819918,0.041362242922883916,-0.4922122766771845,-0.10706203159714016,9.105303049087524,0.8879681233346461
-0.3080993525819918,0.041362242922883916,-0.4922122766771845,-0.10706203159714016,9.204723119735718,0.8625872915565966
-0.30341370593832795,0.05369948440488339,-0.3479499598602992,-0.09267655052026913,9.325697660446167,0.8520967663705348
-0.30341370593832795,0.05369948440488339,-0.3479499598602992,-0.09267655052026913,9.525205850601196,0.8238757736504078
-0.3921107563968795,0.05907566469963713,-0.2720843282007484,-0.07404118491168526,9.527013540267944,0.8238757736504078
-0.3921107563968795,0.05907566469963713,-0.2720843282007484,-0.07404118491168526,9.606456279754639,0.8192297189712524
-0.3921107563968795,0.05907566469963713,-0.2720843282007484,-0.07404118491168526,9.71099042892456,0.8133688091516494
-0.3921107563968795,0.05907566469963713,-0.2720843282007484,-0.07404118491168526,9.805403232574463,0.826929329240322
-0.3921107563968795,0.05907566469963713,-0.2720843282007484,-0.07404118491168526,9.909028768539429,0.8254189548015594
-0.3921107563968795,0.05907566469963713,-0.2720843282007484,-0.07404118491168526,10.006048679351807,0.804093153488636
1.5789791529355575,-0.0217425322198794,-0.4162168617900295,-0.02662374114393635,10.107322454452515,0.7836702774703502
1.5789791529355575,-0.0217425322198794,-0.4162168617900295,-0.02662374114393635,10.215194702148438,0.7629354859888553
1.5789791529355575,-0.0217425322198794,-0.4162168617900295,-0.02662374114393635,10.312416076660156,0.7422827616274357
1.5789791529355575,-0.0217425322198794,-0.4162168617900295,-0.02662374114393635,10.416711807250977,0.7423812680602073
1.5789791529355575,-0.0217425322198794,-0.4162168617900295,-0.02662374114393635,10.506637573242188,0.7403948007702827
1.5789791529355575,-0.0217425322198794,-0.4162168617900295,-0.02662374114393635,10.607197523117065,0.7278521373391151
1.5789791529355575,-0.0217425322198794,-0.4162168617900295,-0.02662374114393635,10.704794645309448,0.7198570077717303
1.5789791529355575,-0.0217425322198794,-0.4162168617900295,-0.02662374114393635,10.806415796279907,0.6838378983497619
-0.33078820858113356,-0.011178304706978257,1.0009022127262546,-0.022088564279010486,10.905297994613647,0.6631359423458576
-0.33078820858113356,-0.011178304706978257,1.0009022127262546,-0.022088564279010486,11.019178867340088,0.6072521456420421
-0.33078820858113356,-0.011178304706978257,1.0009022127262546,-0.022088564279010486,11.10547423362732,0.5868456801712513
-0.33078820858113356,-0.011178304706978257,1.0009022127262546,-0.022088564279010486,11.209623575210571,0.5413210523605347
-0.33078820858113356,-0.011178304706978257,1.0009022127262546,-0.022088564279010486,11.305018901824951,0.5154969560176135
-0.33078820858113356,-0.011178304706978257,1.0009022127262546,-0.022088564279010486,11.408320426940918,0.4801181024521589
-0.33078820858113356,-0.011178304706978257,1.0009022127262546,-0.022088564279010486,11.504989385604858,0.4196867503106594
-0.33078820858113356,-0.011178304706978257,1.0009022127262546,-0.022088564279010486,11.604988813400269,0.3531646543890238
-0.33078820858113356,-0.011178304706978257,1.0009022127262546,-0.022088564279010486,11.706961154937744,0.33331638484597204
-0.33078820858113356,-0.011178304706978257,1.0009022127262546,-0.022088564279010486,11.812320709228516,0.2643481465220451
-0.3223330334568504,-0.019572851308471896,0.5705759016712969,-0.024056346697384146,11.911324501037598,0.2273275837987661
