Left_x,Left_y,Right_x,Right_y,time(s),Encoder
-0.5052833958947229,0.045244446089852966,-0.34550954112294235,-0.07246721436570863,0.0032525062561035156,0.24367902240008116
-0.5052833958947229,0.045244446089852966,-0.34550954112294235,-0.07246721436570863,0.004814863204956055,0.28262038505375386
-0.5213647472827356,0.04750911065620209,-0.3740462611395568,-0.07691976130117247,0.10560321807861328,0.28262038505375386
-0.5213647472827356,0.04750911065620209,-0.3740462611395568,-0.07691976130117247,0.20526885986328125,0.30319101352989675
-0.5213647472827356,0.04750911065620209,-0.3740462611395568,-0.07691976130117247,0.30646395683288574,0.3004165235430002
-0.5213647472827356,0.04750911065620209,-0.3740462611395568,-0.07691976130117247,0.4064943790435791,0.2876111834824085
-0.5213647472827356,0.04750911065620209,-0.3740462611395568,-0.07691976130117247,0.5049786567687988,0.27377156902551647
-0.5213647472827356,0.04750911065620209,-0.3740462611395568,-0.07691976130117247,0.6059138774871826,0.2708985797971487
-0.5012396392188252,-0.02199835882475389,-0.4919315480531941,-0.1862091070342038,0.7066910266876221,0.2612289127856493
-0.5012396392188252,-0.02199835882475389,-0.4919315480531941,-0.1862091070342038,0.8060994148254395,0.25500682709515093
-0.45334551726858374,0.05530164882734414,-0.504507601784187,-0.09674214703091552,0.9053988456726074,0.2565171871513128
-0.44492726668713256,0.14510510918651706,-0.4308544255181766,-0.025001570491725078,1.0066356658935547,0.26344520684480666
-0.44492726668713256,0.14510510918651706,-0.4308544255181766,-0.025001570491725078,1.1055376529693604,0.26707339048385614
-0.44492726668713256,0.14510510918651706,-0.4308544255181766,-0.025001570491725078,1.2052674293518066,0.3129263514965772
-0.44492726668713256,0.14510510918651706,-0.4308544255181766,-0.025001570491725078,1.3049461841583252,0.32857184530794614
-0.29968914777197253,0.035537750865727816,-0.533779589359081,-0.11943475229152854,1.4068427085876465,0.34554713281393046
-0.29968914777197253,0.035537750865727816,-0.533779589359081,-0.11943475229152854,1.505373477935791,0.3715846597611904
-0.29968914777197253,0.035537750865727816,-0.533779589359081,-0.11943475229152854,1.60646390914917,0.3836019699335098
-0.29968914777197253,0.035537750865727816,-0.533779589359081,-0.11943475229152854,1.7066020965576172,0.38278111895024775
-0.29968914777197253,0.035537750865727816,-0.533779589359081,-0.11943475229152854,1.8062286376953125,0.3815990849047899
-0.29968914777197253,0.035537750865727816,-0.533779589359081,-0.11943475229152854,1.9064085483551025,0.36859673197865483
